date,user_id,text
2015-09-29,l6Ue5AMc2ItlM3ZGMCwPzQ,"Amy and Sammy were about as good as it gets. Amy was a magician in the kitchen, her food was the equal of sex. Sorry to see them go. I wish the best for them, I know they wished the best for there customers. Good luck on your next endeavors. We hope to meet you and savor your great food once again!"
2015-05-07,lAFbGzUVgDVtiHSiFGq78Q,"Most disappointing meal ever. The place seems nice at first glance, but we quickly realized that wasn't the case. Owners tried way to hard to impress us, they were all talk. I was served a bland, soggy pizza after about 45 minutes. As soon as our table showed any sort of dissatisfaction the owners acted as if we didn't exist."
2016-02-19,lBzVO-MlMJ9tGeiGU2wSWg,"I went to this place last June on my visit to Arizona. I am sad to see it go, I was aware of the episode on Kitchen Nightmares, but the Amy's Baking Company I went to was completely different. I was met with a warm welcome from Samy and being told to sit where ever I like. He immediately filled my glass with water, and strikes up a nice conversation. The menu was a lot simpler this time around, I came here with my wife, so we decided to try Amy's Lemon Garlic Hummus. It also came with Flat Bread for a couple dollars extra, however when it came, it was outright amazing. The hummus was the perfect consistency, while having the perfect amount of lemon flavor. The flat bread was crispy, fluffy and flavorful. Me and my wife had absolutely adored it. For our main course, my wife orders a Spicy and Sweet Asian Chicken Salad. I ordered a panini with muenster and prosciutto which was outstanding. My wife still talks about the dressing from her salad to this day, it was that good. Time for dessert, the display for desserts looks beautiful. Amy really knows how to make every dessert from scratch and make it taste like a culinary master piece. Me and my wife split the Lemon Tart, the filling was absolutely divine. It was topped with fresh meringue cooked with a flame torch. I was at shock at to how good everything was. I stupidly thought I was gonna come in and be served a subpar meal and be screamed at, but I received the complete opposite. I met Amy who was so delightful, I am sad to see that the restaurant was closed, it is unfortunate that terrible people like Gordon Ramsay had to ruin this place. I wish Amy and Samy the best of luck, and I hope one day I can try Amy's food once more."
2013-06-04,lQPc87-qpJDr0YvLc12Ayg,"Absolutely dreadful. The pizza was under cooked. The salmon burger was raw. When I asked for the pizza and burger to go back, they refused and yelled at me. DO NOT GO."
2014-11-15,lQuzRGJHf9TIXcuJtltIpg,Had lunch this week with some friends.  One I have not seen in 12 years. The service was great and the food delicious. Seriously save room for dessert. You will not be disappointed!  The Lemon Meringue was oh so yummy! Amy does a great job . Will be back if I ever get back that way.
2013-09-08,lSN4njE_Zt72TfAJGIvL8Q,"I took my two year old, MADDIE  for lunch on Friday. The owner greeted us at the door and was very gracious. The server immediately brought a clean high chair to our table. I ordered a pizza and an egg salad sandwich.the pizza was delivered, sliced and cut up for a two year old. she ate a little so we boxed it up. the egg salad was delicious. I make great egg salad and must admit this was excellent. Piled high on a toasted bun, with capers and spices that were becoming to a gourmet egg salad I never had before. The server was attentive and patient with us. a two year old can be demanding, however, the server was responsive and very thoughtful.We paid our Bill and upon leaving, the owner addressed my  Granddaughter affectionately and told us to come back soon.it was a pleasant experience. I will return with friends and husband after a movie. I am not one to get caught up in gossip and media hype. I didn't go there because of it..I basically forgot about it until I was there. Then let the truth bear itself...not looking for anything negative...and MADDIE and I had a great dining experience.to all of you critics ..Shakespere said ""much ado about nothing.""My egg salad was something!!!Continued success..I will be back!"
2013-11-30,lV8n7zbTSNPMyZhB8ej_ow,"I don't know where the people who give this place a positive review ate but, honestly, it couldn't be here. The food is awful. Let me be specific: The Pear Salad was wet and there was nothing organic about the ""field greens"" - Seriously, to say ""organic"" should require some verification that they don't have any preservative wash, etc. The cheese pizza's dough was undercooked and cheese was burnt in a few places.Eggplant in the Parmesan was mush. it appeared to have been frozen.Several people around us complained about the service time and one person had the audacity to suggest the Lobster Ravioli she was having had a bad smell. She was told that if she could pull her nose out of her ass she'd see there was nothing wrong with the lobster smell. Charming!Never saw the infamous Amy - she seemed occupied in the kitchen but not enough to get the food out faster.We won't be back and recommend you don't go."
2013-08-04,lcKj4Alwaw9C9JWfA4HBQQ,"Went for a quick dinner to check out how the business is doing after their abysmal appearance on Chef Ramsay's show. Though I didn't personally experience any of the screaming or arguments, the food here really is terrible. Judging by other reviewers, I would say that either they are lying about how great the food is, or the food here is really just a hit or miss with no way to tell until you actually get your order... Also, just so you guys know, I heard that all the desserts here are not made by Amy. They were bought from other people and sold at the restaurant under her name. Just fyi..."
2014-05-27,lf_uImrag9lBuOJi5mIClQ,"Took the family this afternoon to get Coffee and desert....Had a great experience...Sammy and Amy where awesome,great chatting with you..Looking forward to coming back and trying the Pizza.Anyone going to the restaurant with a biased opinion..shame on you.will confidently recommend the Restaurant to family and friends.Good luck with everything Sammy and Amy and hope all the idiots bullying and harassing you get a life..Karma has an amazing way of showing herself."
2015-03-02,lhp823HY6ny6AwwyZ7hEbA,The desert was the only highlight to my night. everything else was basically raw. makes me wonder are there ANY trained chefs in that kitchen?
2014-03-27,llO82ghaM_864Y86TLd2Pw,Was passing through so we thought we would try the infamous place out. Worst mistake ever. When we ordered and tried to explain we were in a hurry to beat traffic were told we should have went somewhere else. So we did. Stay away!
2014-06-02,loM-vqTJBcLCv2519R1EBw,I couldn't stand the food.  I ordered a pizza but I couldn't eat it because it tasted like cat food on a soggy wet cracker.  I also tried my girl friend Bleu Ribbon Cheeseburger which was horrid.  I was so upset that I paid for overprice poop on a plate.
2012-12-10,mLzqSQqRf8VFLkV8GNTCLA,"If you are going for dinner.....bring some snacks with you... The service is SO POOR you might pass out before you get your order... That is IF you get what you ordered. I'd like to comment on the food, but after waiting 1 HOUR AND 45 MINUTES I left. Very rude owner said they had a computer failure and orders were delayed, but people seated after us got their order?????? They felt sorry for us and offered some of their pizza. However they said it was not good...."
2014-07-31,mRM2TaCCVWc07UX028NVDg,"Went on a Friday afternoon; there was only one other occupied table in the place so we were seated immediately.  It was pleasant and clean inside.  We started with the flatbread and hummus (which the owner made a point of telling us that his wife makes from scratch - ""boils the beans and everything"" - not sure if that is true.)  The flatbread was good, but the hummus was rather bland and could use more garlic and lemon.  And at $5 for the flatbread + $5 for the hummus, it was a bit pricey.Hubby and I got salads - I had the pear salad which was OK; I forgot what he had.  At $12 and $13 each, also a bit pricey for what it was.  Our daughter got the chicken parmesan, which the owner also made a point of telling us that his wife ""makes from scratch by hand.""  I can guarantee, that is NOT true.  The chicken patty was obviously frozen, as it had neither the taste nor texture of freshly prepared chicken.  They probably figure that it's hard to tell with a bunch of sauce and cheese on top.We were going to go ahead and take a couple of desserts home, but at a whopping $10 PER SLICE we decided to pass.  By then we didn't believe that she ""made all of those by hand"" either.  It would be almost impossible for one person to regularly make all of those different desserts from scratch every couple of days.As we were paying, the owner commented on the name on the card and said, ""Oh, Gordon - like Gordon Ramsey"" and we said, ""Uh, yeah...so...?""  Then he said that they were famous and that Ramsey (a professional chef) ""doesn't know anything.""  As soon as we got home we googled the place, read all of the controversy and watched the episode.  It confirmed my suspicions that they lie about making stuff ""from scratch, by hand"" - if they would try to lie to a professional chef about whether or not a dish is frozen (the ravioli), then they certainly would lie to the general public.  The same with the desserts; she does NOT make them all herself.  Makes me wonder about the hummus, too.The lies rolled off of his tongue too easily.  If there's one thing I HATE, it's being lied to by some restauranteur about the food I'm eating."
2015-01-03,mnqTfXJYdIkz_fp-DiGx2w,Awesome food! Awesome owners! Cute restaurant! And the best dessert of my life! Go check Amy's out because you won't be disappointed.
2014-10-23,mubHymhWpfVCAVTjRzgm0A,"We went here while on vacation. An hour wait for food and Amy was sitting out front on her smartphone for at least 20 minutes after we ordered. Apparently her facebook was more important than cooking our food. We heard her yelling at someone in the back for an extended period of time, I'm pretty sure she fired someone as a young server came out crying.Pathetic owner and business."
2013-11-11,n4CKuL3L3GnrmCdWqs-H3Q,I went with my friend one day for dinner and sat down at a tables in the restaurant to eat dinner there because we were hungry and wanted to eats dinner. I ate breads from there and a salads of leafs with dressings on a plate with my fork and so did my friend who came with me to eat dinner there too. All of a sudden it was time for me to eat my hamburgers and my friend ate the same things too. The next things that happened at Amy's was that I wanted to drink waters and a coffee. I can't believe the kind of restaurant.
2015-08-09,n5nPx6XFrB49XmPcF5s33w,"We went to Amys Baking Company for lunch and found that they only have dessert foods. We ordered two different pieces of cake and soda. They had soda by the can no fountain, but Sam waited on us and was very pleasant.  He said that at the end of the month the place is being sold and he and his wife will only sell dessets thru Tomaso's restaurants.   The cake was delicious and Sammy was very pleasant and nice to us. There was a steady flow of customers and they all seemed to love the desserts. Sam said someone from France buying the location but did not say what kind of restaurant or food would be served."
2014-10-05,n8aIAWT3f87eszrvFMNYvw,"This place is FOUL. The food is only slightly nastier than the owners. I was brought here by some freinds I was visiting. We knew going into it the reputation of the place, so we tried to keep it low-profile. We ordered A pizza. An hour and a half later it came to the table looking like someone ran it through the dishwasher. We tried to eat some. We could not. When the owner asked us if we wanted to take it home and we declined, he started mumbling under his breath.  We paid and left but found ourselves being followed to the car by the owner. He only relented when we made it clear that he was about to get his ass STOMPED. Oakland, California...you better ask somebody....Biotch!!"
2014-03-22,nGx5RuKG_NMT3VvNl6BWEQ,My Girlfriend and I are from California but we are in Scottsdale to watch the SF Giants spring training. We were out shopping and decided to stop by the infamous Amys Baking Company. I was really curious about the restraunt because we are a fan of the show Kitchen Nightmares and we saw the episode of when ABC was featured. Even though they both looked insane on the show you can't always believe what you see on tv because of editing and what not. So our visit today was pleasant. No crazy yelling or people getting kicked out. Samy was our waiter and he was very polite. We just had desert because we had already ate acouple of hours before. Amy was behind the dessert counter and explained all the desserts to us. We picked the candy bar cake and it was delicious! I can't say the same about the food because we didn't try it. But as far as the deserts go they are very good. Overall out trip was very good Samy and Amy were very nice.
2014-04-06,nIjulYl-iEL7oy3JkW_GuA,"We have dinner and deserts  four times.   We had lasagna, chicken parmesam , and four various salads.. The food was excellent and very tasty.  The deserts were  the best that I ever had.,  The decor of the restaurant was beautifu and romanticl.  All four of us had a wonderful dining experience.BR"
2014-05-17,nJSeDJH8YQpL_wGvgDma2Q,"A few years ago after attending a movie across from this restaurant, my mom, her friend and I peeked in the door of Amy's Baking Co.  We were a little hungry and wanted to see what they had to offer. The minute we looked into the door we were met by the owner who told us he did not want us to come in because we would not buy anything.  REALLY!!! NO LIES HERE!I am not sure why these people are in the people business. They should not even work with animals. They are downright rude.If I could give 0 stars or a negitive that would make more sense. If you see this place when passing just keep going. Scottsdale has way too many restaurants to put up with nasty people."
2012-10-14,nKDKosdramEN5bz6iAZF2A,"This was a cultural charm. Good atmosphere, authentic furnishings and one of the best caesar salads. The place was empty but intimate.  The desserts looked promising but we were late for a movie and the owner/server reminded me to slow down to enjoy my half-eaten onion soup which was not the best. Seasoned fresh flat bread was also notable; however, it would have been improved with a tri-sample of hummus or even dipping oil. One thing about owner/servers I don't like is tipping them. I would have rather liked to see the busboy pick up the extra money."
2014-04-17,nNKxnbcqyys5PY_8ZZy5YA,"My wife and I walked in with an open mind to give Amy's Baking Company a try even though I do agree with Amy herself, don't feed off what everyone is saying about the restaurant through the media or what's posted online. GO IN AND TRY IT YOURSELF!! I personally was hoping that the food would be amazing. Here are my thoughts as followed.First, the restaurant looks great. Very Clean but Samy Bouzaglo gives me and my wife the creeps.Second, the food and desert were good but nothing extraordinary.It is a pricey restaurant but not worth my money to return.Doesn't give discounts to Current Military Servicemen."
2014-07-01,nWGHSukw5OFnxFmjOgBE4g,"I believe the pictures in this post will do most of the talking for me, but I have to tell you guys about my recent experience at Amy's Baking Company. Michelle and I didn't know where we wanted to have lunch so we drove around for a bit and then once I remembered we were super close the the Kitchen Nightmare's restaurant, we decided it needed to be checked out. When we pulled into the parking lot, we immediately whipped out our phones as if we had arrived at some sort of tourist attraction(the circus, perhaps).  Samy greeted us as the host(he was also our waiter, and the bus boy...actually, he was the only person in the front of the house). He was extremely accomodating, a little bossy..but not in a rude way. It was more in a ""I have to make sure you are not let down, do as I say so you will be pleased"" manner. Either way, he was very endearing and seemed to genuinely care about our experience. Michelle and I decided we wanted to try a few different things so we started off with House Salads, tossed with cherry tomatoes and a lemon dill salad dressing that was absolutely PERFECT and refreshing.  The salad was bright, cool, and also I might add, HUGE. It would be a perfect entry if you added a protien. We also ordered the hummus, which we were practically licking out of the bowl when Samy came back with our Pizza.  The Pizza was the item we were most nervous about. If you've seen the Kitchen Nightmare's episode on ABC then you will remember it was soggy, under cooked, and an utter disapointment. We chose the Pear, Fig, Procuitto pizza, and when Samy set it down, we could tell it was cooked to perfection. It was absolutely beautiful and we couldn't praise it enough.  All of the flavors blended together in perfect harmony, and although we were so full, we could not.stop.eating. Samy was a bit taken back by the fact that these two small girls were NOT indeed ready for the bill like he had imagined we would be, but were ready to head inside to inspect the dessert case. Amy's desserts are impeccable. She likes sparkly things, and there is edible shimmer lust on about three quarters of the options, but we were just on cloud nine from our delicious lunch that the sparkly treats seemed fine. We picked a chocolate truffle type cake (I regret that I can not remember what it was called). You know those small chocolate truffle balls?? This was like one of those, but the size and shape of a slice of cake. It was literally only possible to eat like, two bites MAX, but I'm not complaining! When we were all done and paid(and tipped..sorry, couldn't help myself) Samy, he walked us back inside and went to get Amy from the kitchen to introduce us. She was SO pleasant, and thanked us for coming in expressed her gratification at our kind words. Also, SHE IS GORGEOUS. I don't know how somebody can work in a hot kitchen for hours on end and walk out looking FLAWLESS. Anyways, this was long and disorganzied but if you made it all the way through, my suggestion is to go give Amy's Baking Company a shot. Michelle and I can't help but feel as though the show was totally fake. We left questioning everything we thought we knew, about everything."
2013-09-15,nsM4MOnAfTrK0zcSDflGrw,"I actually suspect that a lot of people who have written reviews about this place didn't actually eat here. The perfect reviews aren't accurate because the food isn't amazing (and I'll explain why) and the bad reviews are clearly people who watched the show and thought it would be funny to write a silly review. I'm attaching a picture of myself and Samy to show I was actually there. Here's my experience: I called early in the day to make a reservation for 8pm. They don't open until 5 so I figured this would be a good time in case they got busy.  I  got a call from Samy a little later to ask me if I could make my reservation for 7:30 because their kitchen closed at 8. I accepted but thought - you're only open for 3 hours? Already off to an odd start. So my friend and I arrive and we are literally the only people in there. Soon after Samy joined us and asked if we had seen the show. He seemed like he was trying very hard to be friendly - and I give him a lot of credit for putting in the effort. He proceeded to ask if I had seen the show. I said yes but lamented that I know reality tv can make things seem worse than they are and I'm just here to see for myself. I said the only thing on the show that bothered me that didn't have an excuse was not giving the servers their tips. This was a soft spot for him. He has a very intense personality - almost like he's constantly close to trying to take a swing at you. He explained that he STILL doesn't give the servers their tips, but pays them $14 an hour. I said I've worked in the service industry and I would much rather make minimum and get my tips. He then went on to explain that he's never been sued, Gordon Ramsy has, they they're getting a reality show, and so forth. He left us and I ordered the Blue Ribbon burger (to try what was in the show) and my friend got the ravioli. The burger was as sloppy as you saw in the show, but I didn't particularly mind. The problem I had with it though is that by combining blue cheese, aioli, truffle oil, etc. it made it INSUFFERABLY salty. Same thing with the ravioli - they used cured prosciutto so it was also totally salty. I couldn't taste any other flavors. Just salt. For desert we had the flour-less chocolate cake. I have a theory about the deserts - I think someone else makes them off site and she adds some toffee frosting. There was also glitter on it. Apparently edible glitter exists....who knew but I still felt strange ""eating"" it. We got the bill and they tried to push t-shirts on us. I politely passed, which was uncomfortable. I'm going to give them three stars because I could tell despite their personality, they were trying really hard to be pleasant. I probably will not go back though."
2013-07-02,nu0JMOwN3vYUACJT4QL6rQ,"While in Phoenix for business recently, I decided to try ABC. I'd seen the ""Kitchen Nightmares"" episode, and if for no other reason, was curious to see if it was indeed as bad as the show had portrayed it.It wasn't very busy. There were probably two or three other parties there when we were. We waited just a little while, but not too long to place our order. When we did, Sammy was very nice. He gave us his personal recommendation for the meatball pizza.We only waited about 10 to 15 minutes before our pizza was out and on the table. It wasn't an hour long horror story like I've seen others on here write. The pie was nice and hot. when it arrived.The pizza itself wasn't that bad, but certainly not the best I've ever had. I thought the crust was a bit too thin, and would've liked it to either be more crispy if it was that thin, or just a little thicker. I also thought there was a just a touch too much garlic on the pizza, but it was still not bad.It was quite the experience. I thought it was a little weird that the servers couldn't handle money or take our order, but they could fill our water and bring our food out, but if that's what works for Sammy and Amy, then that's what works.Overall, not as bad as portrayed on the show. It was an interesting experience and the food wasn't terrible."
2015-06-01,o4L-zqYBqVXGnLZva4DXfg,service was decent but the food was bad and over priced. at least my water was cold.the paninI was over chrunchy and soggy at the same time. should have just went to Mcdonald
2013-06-03,oLMw1Sh29qulzam6lFl84w,"We went in expecting a disaster. The food was good and there were plenty of people on staff that were attentive and friendly, a huge improvement than what we saw on Kitchen Nightmares. We all tried something from each section and we were all pleased, the desserts were great and nothing was greasy or undercooked. I think that Ramsey did a great job with his advising. Even though it didn't go well, you can see the real improvement"
2018-06-24,oNJdDBYYXmKQWwhxdAOgVw,Been there and the food is terrible! My father told them that the ravioli was cold and rotten and the owner ( Sammy I think his name was?) told us that we don't know what we are talking about and told us to f**k off and also that his wife's food is delicious. This was a few years ago by the way
2013-05-23,oUMn4865OWprHfMirt5zAQ,best pizze I ever had went in with friend while in area awesome food and super friendly
2013-05-29,oVlQectSG7WLtVAqYLunMg,"Food was alright I definetely had better, the pizza had a weird tangy taste. Over all it was a good lunch."
2013-07-07,oWjZJf-EfpBeoPJJNT8VGA,"After seeing the disaster on Kitchen Nightmares, my wife and I were very intrigued.  We went here on a Saturday night around 7:30 PM and the restaurant was at about 20% capacity.  Samy was very nice and even Amy smiled at us from the kitchen.  Our server was almost too nice if that is possible.  It was very clean, which is why I couldn't, in good conscience, give it 1 star.  I ordered the sausage and pepperoni pizza and my wife had the spinach and goat cheese salad.  Hers was average and mine was fairly weak.  The middle was soggy dough and needed to be eaten with a fork.  It also had pesto sauce on it which was very much overkill.  We got the dessert to go which was some white chocolate/coconut pie deal.  Not very good at all.  When we left the restaurant, there were 5 other patrons at what should have been the busiest time of the week.  Samy and Amy were seated at a table near the front since there were no more meals needing to be made.  She was scanning on her iPad probably reading reviews.  In all honesty, my wife and I kind of felt bad for them.  If only they could have swallowed their pride and let Gordon Ramsay do his thing it would probably would have been a huge success.  Instead, they are empty on Saturday evenings and will probably be out of business in the not too distant future...too bad..."
2014-04-05,o_plt_cBwVmLZulN3xcaWg,"Ate here and had a great experience. Tasty desserts and great chai latte. I don't watch much TV and never reality TV so I had no idea they had been on a show til reading reviews here afterward.  Still don't understand the premise of the show, but I would be lying if I said I cared. Service was friendly and quick, enjoyed sitting and sipping, and though I don't live around the corner I will be sure and visit again when I'm down there."
2014-01-17,opf55qEuCusr7p9Ri2Cz8w,"Came in with my father in between lunch and dinner hour (3ish) and was seated on the patio by the owner/ server. He is a very fun guy and seemed very accommodating. He really went into detail about the different ingredients of all of the pizzas after we were unsure of what one to order. We said we wanted something a little bit different than the usual fast food pizza and so we chose the fig pizza. We ordered the small since it was just two of us after he advised us that they are actually pretty big and he did not want us to over order( which shows us he actually cares and isnt just a greedy guy). The pizza arrived promptly and it was a beauty. You can really tell just by looking at is that everything is made from scratch. The crust was soft but firm and the pizza was thin and cooked crispy and perfect. The flavor contrast with the sour cheese and sweet onion and fig were to die for. Overall the experience could not have been better, A+ service and food. The only two things I care about when dining out. Also it is right across from the movie theater which would be good before or after a movie. I would definitely recommend and will definitely be back if I am on that side of town again."
2014-04-19,oq8dcmqzvxf8a6c6FUY3sA,"I've seen the episode on kitchen nightmares and I just couldn't believe that Gorden didn't fix it so I went to see for my self, it was 90 min in to service and my appetizer didn't come so I went to to the conter than they started swaring at me!DO NOT GO THERE!"
2015-05-17,p5dv1BTeh3T4hVyFYp6vxA,"Wanted to check this place out to see if the crazy was really crazy, got there at 6:30, hours say they are open till 9, but guess they weren't in the mood to stay open, cuz the owner said they were closing when we walked in...I guess the food really does suck cuz every restaurant around them was super busy...sad..."
2014-07-03,p7MDgbNXrAHkbiIznw0DtQ,Visiting town this was horrible. I asked for a remake on my burger got yelled at and treated like a 5 year old. I walked out and they followed me out demanding payment.
2014-01-25,p7W-M8BdZ1Z_T0jiw1602w,"ABC has become a weekly stop. We came after watching Kitchen Nightmares because although I am ashes to admit it our curiosity got the best of us. What we found was a pair of passionate owners who put their heart and soul into their restaurant and they do an amazing job. The food is fantastic, the ambiance is great and the desserts are to die for! Amy is a baking genius. Her candy bar tart is a toffee chocolaty piece of heaven in a bite. Sammy is super friendly and courteous and has welcomed us like long lost friends since our first visit. We fell in love with this place and Sammi and Amy - it is our new favorite place!"
2013-07-30,pI-QGfJbMUeJAE6z6Spiow,I ate there.I am pickyThe food? Lets say I rather swallow vomit then eat there again.Pizza? Soft and chewyBurger? Gross it was like a sponge. And yes the owner is a clown.
2014-08-05,pL_iaiUfRRKo-JOvGiW2-A,"Well what can I say, that has not already been said.  Don't eat here.  Unless you want to experience the poor service and below average food.  If you go there do not order the BBQ Chicken Mango.  I don't know what they were going for but it failed.  There was a off taste to the mango and chicken.  Maybe it was the sauce."
2013-09-15,pe3AX1Mw9HCcngmjl02Nxw,"I love Gordon Ramsay! I came here a couple weeks ago for an early dinner with my friends more out of curiosity than anything. Food: Lox Smoked Salmon Salad: egh. Not worth the $14 -- 4 slices of lox, a crustini and greens topped with a dressing that was not very good. I also bit into something really hard and unidentifiable that completely turned me off. I did not have another bite after that. Vegetarian Mediterranean Pizza: It had spicy peppers, red onions, roasted red peppers, artichoke hearts, basil pesto, feta and mozzarella on it. I enjoyed it a lot more than I expected. It was just the right amount of heat, and I liked the combination of the veggies and sauces. Crust wasn't anything special, but overall, a good pizza.Chocolate Ganache/Mousse cake: TO DIE FOR! Gordan Ramsay had this cake on the show, and it was the one thing he actually liked. It was amaaaazing. So rich and just the right amount of sweetness/slight bitterness of the chocolate. Love, love, love! I ordered one of these to take home too. A bit pricey at $10, but worth it for a once in a while treat. Service: Samy was very polite -- I do appreciate that he is really trying his hardest to give good customer service. So I was content with the service. He greeted us warmly and was very courteous the entire night. Our waitress was nice too. I was a little put off that she was trying to sell us shirts at the end of the dinner though....lol I don't know I just thought that was a bit forward. The only glimpse of Amy I saw was her scurrying about in the kitchen in the back. Overall: Not a bad experience. Definitely a bit too pricey and the question still remains as to whether all the desserts, including the one I loved, were actually made on-site, but who knows. They're trying their best to recover from the shit show they portrayed on Kitchen Nightmares, and from what we experienced, it seems like a big improvement."
2013-07-07,phAHGz2Fr5io4K6uZ6HzrA,"WOW! Of course I went here as I was in AZ on a business trip, and was staying not far from this place. I was in my hotel room (thinking about just ordering room service), when someone I knew had posted a comment about the Kitchen Nightmare episode on FB. I then decided to look up the episode on HULU (this was not long after airing), then realizing I was not far from there, I decided to go. Uggg... I could tell just walking in that the kitchen was in distress. The old guy was sweating like a fat man in a marathon behind the touch screen computer. He had several tickets in his hand, and was having trouble with the technology. There were shouts from the back and a lot of loud banging from the kitchen. I noticed only one table had their entrée. That table seem unimpressed with their food. one other table got some appetizer shortly after I was seated, I heard one person remark ""will I have to wait another 45min for my dinner"" The time frame got my attn., because it looked like a simple pita and hummus type appetizer.The old man responded curtly to this comment but with his accent I could not understand what he said. When he left the table, the group kinda snickered. There were like 2-3 other groups/couples waiting that just had drinks. My waitress was very polite, and attentive she kept my glass full. I noticed she stayed away from a couple tables, until someone asked her to fill their water glass. She did as asked, and the old man noticed and scolded her telling her that they were HIS customers, and she is NOT to serve them. Even when the customer tried to explain to him that he just wanted some water, the old man responded ""You do not tell me how to run my business! I am the boss here you are not.. if you want water you have to come through me, not her..."" I then realized why she avoided those tables. My order was taken... I ordered the Chicken Parm. I waited for a while, even though I fully intended to, I forgot to mark the time I placed my order, but it seemed like an eternity when I did start clocking (I imagine 15-20min later) still the waitress was kind, and kept my glass full. about 30 min later the old man placed and Eggplant Parm in front of me. He was still sweaty, and had some strong odors about him. At this point my sense of humor was thin, and when he placed the wrong dish in front of me I called him on the fact that I was her customer and not his. He argued with me insisting that he took my order for an Eggplant Parm. The table kinda caddy corner from me actually got up, and informed him that THEY had ordered that dish over an hour ago, and that they herd me order the Chicken parm. The old man continued to argue till the waitress had to confirm my order with the original hand written ticket. I will say at that point, the old man said ""I am sorry, but you know how it is... it is confusing..."" The other customer and I rolled our eyes he sat at his table with his wife (who had no food in front of her) and I returned to waiting. Well I got my meal the same time the other gentleman's wife got hers - about 15min later. My meal was an undercooked chicken that was supposed to be baked, but somehow was greasy. and when I mean undercooked, the thick part of the chicken was RAW, BLOODY RAW! It was NOT crispy the breading was soggy, mostly from the weird pasta situation. It looked as if they used a non slotted spoon to pull the pasta from the pot, because there was A LOT of water on my plate. and I am not sure the physics behind this, but somehow, they managed to have both overcooked and undercooked pasta on my plate. As if they cooked left over pasta, with new (dry) noodles! Some of the pasta was like mush, and some of it was crunchy. This meal could have killed me had I eaten it!The other couple was served the Eggplant Parm, then 15 min later she was served (I think it was a salad ) As a gentleman would, he did not start his meal till his wife was served. When they started eating the wife threw her fork on the plate and said, I can't take another bite of this $%!+ ! The husbands eyes and mine caught each others. He came to my table with his plate in hand. He asked me to taste his Eggplant Parm. I tried to cut his Eggplant Parm, but it was REAL tough, I managed to get a small piece, and it tasted like dirt - literally! We both took our complaint to the old man, and he started arguing with us concerning the quality of his food. I pointed out the blood, he said ""Good! Hope it kills you, then you will never bother me again"". The other couple slipped out, didn't pay the check (don't blame them) but that left me - the old man insisted that I not only pay my tab, but the other couples too. I pulled out a $20, threw it on the table and left! I was chased out the restaurant by both of them. I went to the Pita Jungle and had a much more positive experience there (The other couple was there when I arrived with a full meal in front of them. This place is a HECK NO!"
2013-11-23,piy-0dSRvD9nTHoUSWeAGw,"Like most people, I went in for the curiosity factor after the whole Kitchen Nightmares deal.  I was pleasantly surprised. Sammy was very friendly and very accommodating.  I had a tomato/basil potato gnocchi which was very good and flavourful - although a little too much sauce.   I also tried a gluten-free chocolate truffle (which cutely enough, said MEOW on it!) which was ridiculously GOOOOD!  I would definitely go back."
2013-06-07,pqgBc-pxzDambJMhqS9_CQ,"Let me be honest first, only came here because I wanted to see all the fighting and screaming.Now onto the foodOrdered: BBQ Chicken Mango Thoughts: Blah under cooked very doughy Expectations: Waiting to have the pizza thrown in my faceOverall: It is what everyone else says its just blah food wasn't very good and for the price just don't see the point.But please if you are going to be side show have that going on, I didn't see anything out of the ordinary here. If you want to have business be that side show that people come to see and make your money now then close like you will in the next few months."
2010-08-05,pyc_OhiZOQTR4Lf54X3myA,"Food was decent but was not impressed, drive to Casanova Brothers in Mesa......"
2018-06-14,qPFZD7HQxaPjY59ST9voag,This place was horrible. Great food but bad service. Been here many times.  Felt bad for the people who worked here.  Lots of drama. But good food. So that's why 1 star
2014-03-07,qPLFIHkuiTuq6doC8Un2jA,I had to give it a star.  I want to give it a minus but they don't have a minus rating.I had the pizza and it was pretty bad. Sammy did ask me how the food was but if he looked at my plate I think that was easy to see as I only ate a portion of it.
2015-05-04,qXeDBrDq_Pea7Wbd2l3pYQ,"Ok...so....I'm usually very quick to give bad reviews to places I've eaten at. Noone cares about good service AND food anymore! But I just can't be negative today. (I know...it hurts me too) We stopped by here on our way through Scottsdale on a Friday morning at around noon. The place has a LOT of seating but was completely empty. We didn't have time to stop and eat- but were more interested in the bakery items up front. The case wasn't too large but held a good amount of delicious looking desserts. Samy was very nice in explaining the desserts/flavors to us. We ended up with the bread pudding and a slice of cream filled layered chocolate cake. $10 a dessert. Somewhat pricey- but they appeared to be well made, so it's worth a try, right?The chocolate cream filled layered cake was delicious. My husband and I agreed that it was the best cake we've ever had. Super flavorful and thick without being TOO rich. I wish I would've gotten more!The bread pudding was good, but the cake was better ;) I think the walnuts in the bread pudding threw it off for me. But others might prefer it. Either way- both desserts were very quality  and definitely worth the stop. If their dessert is that good, I wonder how their FOOD is. Next time I'm in the area- I'll definitely be giving it a try.I guess my only suggestion would be to change the red sign on the outside of the place. It's so tacky and generic and doesn't really fit the feel of what they're trying to go for on the inside. A black sign with white font might be more attractive...Either way- great job on the desserts- delicious!***EDIT*** I REALLY hope Samy and Amy open up another location. It makes me super sad to see they're closed. I'm moving to the Phoenix area within the next couple months and was really hoping to make this one of my regular stops :( Boo."
